equipment_id,building_id,equipment_type,system_category,floor_or_zone,manufacturer,model,install_year,rated_power_kw,status,criticality,data_origin
EQ00674,BLD043,Generator,Electrical,5,Siemens,GEN-324,2018,101.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00675,BLD044,Chiller,HVAC,10,Siemens,CHI-815,2019,201.0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00676,BLD044,Lift,Vertical Transport,20,Daikin,LIF-643,2026,153.1,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00677,BLD044,Generator,Electrical,9,LS Electric,GEN-485,2011,72.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00678,BLD044,Cooling Tower,HVAC,Roof,Carrier,COO-512,2018,317.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00679,BLD044,Booster Pump,Plumbing,16,Grundfos,BOO-328,2013,140.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00680,BLD044,Cooling Tower,HVAC,Roof,Toshiba,COO-628,2026,33.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00681,BLD044,CO2 Sensor,BMS,2,Toshiba,CO2-104,2008,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00682,BLD044,Water Pump,Plumbing,3,Daikin,WAT-958,2025,162.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00683,BLD044,Transformer,Electrical,4,LS Electric,TRA-677,2010,393.6,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00684,BLD044,Water Pump,Plumbing,17,Grundfos,WAT-274,2021,237.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00685,BLD044,Transformer,Electrical,19,Trane,TRA-633,2022,295.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00686,BLD044,Lighting Panel,Lighting,15,LS Electric,LIG-109,2009,155.9,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00687,BLD044,Booster Pump,Plumbing,21,Mitsubishi,BOO-708,2022,259.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00688,BLD044,Booster Pump,Plumbing,13,Panasonic,BOO-499,2014,185.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00689,BLD044,Booster Pump,Plumbing,15,Panasonic,BOO-369,2014,349.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00690,BLD044,Cooling Tower,HVAC,Roof,Toshiba,COO-539,2017,186.9,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00691,BLD044,Chiller,HVAC,23,Toshiba,CHI-359,2011,442.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00692,BLD044,Cooling Tower,HVAC,Roof,LS Electric,COO-564,2012,327.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00693,BLD044,AHU,HVAC,11,Toshiba,AHU-281,2014,20.0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00694,BLD045,Chiller,HVAC,19,Panasonic,CHI-245,2022,376.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ00695,BLD045,Lighting Panel,Lighting,19,Toshiba,LIG-129,2022,406.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00696,BLD045,Generator,Electrical,23,LS Electric,GEN-905,2024,22.9,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00697,BLD045,Booster Pump,Plumbing,18,Carrier,BOO-745,2020,102.0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00698,BLD045,Split AC,HVAC,12,Mitsubishi,SPL-600,2018,280.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00699,BLD045,Fire Pump,Fire Safety,11,LS Electric,FIR-484,2019,107.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00700,BLD045,Temperature Sensor,BMS,15,Panasonic,TEM-274,2021,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00701,BLD045,Booster Pump,Plumbing,21,ABB,BOO-998,2024,329.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00702,BLD045,Split AC,HVAC,22,Trane,SPL-650,2023,136.0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00703,BLD045,MDB,Electrical,7,LS Electric,MDB-358,2020,67.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00704,BLD046,Humidity Sensor,BMS,17,Grundfos,HUM-504,2017,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00705,BLD046,AHU,HVAC,4,Daikin,AHU-255,2012,151.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00706,BLD046,Fire Pump,Fire Safety,5,LS Electric,FIR-154,2006,219.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00707,BLD046,Cooling Tower,HVAC,Roof,Hitachi,COO-529,2008,245.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00708,BLD046,Cooling Tower,HVAC,Roof,LS Electric,COO-882,2011,400.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00709,BLD046,Lighting Panel,Lighting,8,Carrier,LIG-807,2026,48.3,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00710,BLD046,Humidity Sensor,BMS,5,Panasonic,HUM-131,2016,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00711,BLD046,Split AC,HVAC,6,ABB,SPL-330,2010,53.1,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00712,BLD046,Split AC,HVAC,12,LS Electric,SPL-268,2022,272.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00713,BLD046,Chiller,HVAC,8,Toshiba,CHI-415,2016,43.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00714,BLD046,MDB,Electrical,4,LS Electric,MDB-938,2023,261.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00715,BLD046,MDB,Electrical,16,Grundfos,MDB-711,2006,84.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ00716,BLD046,Transformer,Electrical,10,Daikin,TRA-378,2014,445.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00717,BLD046,Chiller,HVAC,5,Grundfos,CHI-168,2025,33.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00718,BLD046,Transformer,Electrical,16,Mitsubishi,TRA-144,2023,440.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00719,BLD046,AHU,HVAC,10,Siemens,AHU-983,2019,389.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ00720,BLD046,Lighting Panel,Lighting,8,Daikin,LIG-816,2016,178.2,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00721,BLD046,MDB,Electrical,10,Hitachi,MDB-525,2024,148.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00722,BLD046,Temperature Sensor,BMS,16,LS Electric,TEM-917,2025,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00723,BLD047,Fire Pump,Fire Safety,11,ABB,FIR-194,2014,89.6,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00724,BLD047,Lift,Vertical Transport,12,Hitachi,LIF-884,2002,77.4,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00725,BLD047,CO2 Sensor,BMS,4,ABB,CO2-310,2011,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00726,BLD047,Booster Pump,Plumbing,3,Toshiba,BOO-881,1999,410.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00727,BLD047,Transformer,Electrical,8,ABB,TRA-110,2017,176.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00728,BLD047,Lift,Vertical Transport,12,Grundfos,LIF-455,2013,234.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00729,BLD047,Split AC,HVAC,3,LS Electric,SPL-924,2010,435.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00730,BLD047,Booster Pump,Plumbing,7,Siemens,BOO-933,2007,412.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00731,BLD047,CO2 Sensor,BMS,1,Toshiba,CO2-530,2024,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00732,BLD047,Water Pump,Plumbing,11,Carrier,WAT-823,2021,21.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00733,BLD047,Fire Pump,Fire Safety,2,Trane,FIR-963,2020,48.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00734,BLD047,Chiller,HVAC,6,Grundfos,CHI-164,2022,258.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00735,BLD047,Generator,Electrical,12,Siemens,GEN-933,2012,392.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00736,BLD047,FCU,HVAC,13,Schneider,FCU-677,2001,193.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00737,BLD047,Temperature Sensor,BMS,12,Daikin,TEM-993,2001,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00738,BLD047,Lighting Panel,Lighting,10,LS Electric,LIG-889,2009,64.2,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00739,BLD047,Cooling Tower,HVAC,Roof,Hitachi,COO-413,2013,36.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00740,BLD047,Booster Pump,Plumbing,4,Toshiba,BOO-909,2005,165.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00741,BLD047,Cooling Tower,HVAC,Roof,Trane,COO-713,2000,330.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00742,BLD048,Water Pump,Plumbing,2,Trane,WAT-896,2021,236.4,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00743,BLD048,Cooling Tower,HVAC,Roof,Carrier,COO-102,2022,233.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00744,BLD048,Cooling Tower,HVAC,Roof,ABB,COO-769,2023,191.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00745,BLD048,Split AC,HVAC,3,Hitachi,SPL-477,2026,12.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00746,BLD048,Generator,Electrical,1,Panasonic,GEN-119,2019,143.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00747,BLD048,Humidity Sensor,BMS,5,Grundfos,HUM-335,2022,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00748,BLD048,Lift,Vertical Transport,4,Siemens,LIF-807,2025,81.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00749,BLD048,Generator,Electrical,3,Siemens,GEN-417,2022,277.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00750,BLD048,Booster Pump,Plumbing,4,Trane,BOO-697,2026,218.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00751,BLD048,Temperature Sensor,BMS,5,Siemens,TEM-447,2026,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00752,BLD048,Fire Pump,Fire Safety,4,Daikin,FIR-693,2021,173.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00753,BLD048,FCU,HVAC,1,Carrier,FCU-775,2025,360.7,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00754,BLD048,FCU,HVAC,3,Daikin,FCU-568,2022,101.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00755,BLD049,Transformer,Electrical,10,Mitsubishi,TRA-898,2025,193.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00756,BLD049,Humidity Sensor,BMS,9,LS Electric,HUM-563,2024,0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00757,BLD049,Lighting Panel,Lighting,6,ABB,LIG-109,2022,436.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00758,BLD049,CO2 Sensor,BMS,3,Daikin,CO2-566,2019,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00759,BLD049,Water Pump,Plumbing,2,Mitsubishi,WAT-553,2022,396.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00760,BLD049,Lift,Vertical Transport,1,Daikin,LIF-737,2019,100.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00761,BLD049,Split AC,HVAC,1,Hitachi,SPL-213,2022,255.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00762,BLD049,Humidity Sensor,BMS,3,Daikin,HUM-855,2023,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00763,BLD049,Cooling Tower,HVAC,Roof,Trane,COO-558,2021,122.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00764,BLD049,Humidity Sensor,BMS,2,Carrier,HUM-105,2025,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00765,BLD049,Temperature Sensor,BMS,9,Toshiba,TEM-404,2024,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00766,BLD049,Lift,Vertical Transport,1,Hitachi,LIF-559,2019,411.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00767,BLD049,Lift,Vertical Transport,10,Daikin,LIF-198,2019,206.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00768,BLD049,Fire Pump,Fire Safety,10,Grundfos,FIR-436,2019,154.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00769,BLD049,Fire Pump,Fire Safety,8,Hitachi,FIR-370,2020,310.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00770,BLD050,FCU,HVAC,22,Siemens,FCU-501,2023,309.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00771,BLD050,Generator,Electrical,26,Siemens,GEN-126,2002,285.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00772,BLD050,Transformer,Electrical,4,Schneider,TRA-125,2003,203.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00773,BLD050,Temperature Sensor,BMS,5,ABB,TEM-401,2004,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00774,BLD050,Humidity Sensor,BMS,26,Hitachi,HUM-237,2002,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00775,BLD050,Generator,Electrical,11,Mitsubishi,GEN-225,2011,389.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00776,BLD050,Temperature Sensor,BMS,27,Trane,TEM-957,2009,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00777,BLD050,Water Pump,Plumbing,11,ABB,WAT-153,2022,204.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00778,BLD050,MDB,Electrical,12,ABB,MDB-507,2003,211.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00779,BLD050,Water Pump,Plumbing,16,Mitsubishi,WAT-683,2017,219.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00780,BLD050,Humidity Sensor,BMS,1,Panasonic,HUM-436,2013,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00781,BLD050,Lighting Panel,Lighting,19,Panasonic,LIG-933,2002,120.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00782,BLD050,FCU,HVAC,12,Hitachi,FCU-480,2009,398.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00783,BLD050,Generator,Electrical,14,Toshiba,GEN-355,2011,437.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00784,BLD050,MDB,Electrical,24,Grundfos,MDB-820,2021,35.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00785,BLD051,Water Pump,Plumbing,24,Mitsubishi,WAT-432,2008,123.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00786,BLD051,Transformer,Electrical,18,Panasonic,TRA-776,2013,268.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00787,BLD051,Generator,Electrical,24,Toshiba,GEN-556,2018,359.5,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00788,BLD051,Transformer,Electrical,4,Carrier,TRA-337,2008,299.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00789,BLD051,Temperature Sensor,BMS,19,Siemens,TEM-585,2010,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00790,BLD051,Booster Pump,Plumbing,30,Toshiba,BOO-892,2022,336.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00791,BLD051,Transformer,Electrical,20,LS Electric,TRA-203,2016,287.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00792,BLD051,Generator,Electrical,14,Panasonic,GEN-973,2023,305.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00793,BLD051,Lighting Panel,Lighting,6,Hitachi,LIG-968,2025,149.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00794,BLD051,Water Pump,Plumbing,29,LS Electric,WAT-947,2026,170.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00795,BLD051,Split AC,HVAC,16,Toshiba,SPL-921,2010,446.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00796,BLD051,Fire Pump,Fire Safety,23,ABB,FIR-717,2024,41.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00797,BLD052,Fire Pump,Fire Safety,6,ABB,FIR-564,2026,39.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00798,BLD052,Temperature Sensor,BMS,6,Daikin,TEM-942,2023,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00799,BLD052,Generator,Electrical,6,Schneider,GEN-383,2022,264.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00800,BLD052,Lighting Panel,Lighting,4,Hitachi,LIG-840,2024,75.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00801,BLD052,Chiller,HVAC,1,LS Electric,CHI-285,2022,368.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00802,BLD052,CO2 Sensor,BMS,4,Trane,CO2-218,2022,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00803,BLD052,Temperature Sensor,BMS,6,Carrier,TEM-784,2025,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00804,BLD052,Humidity Sensor,BMS,2,Panasonic,HUM-302,2023,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00805,BLD052,Temperature Sensor,BMS,2,Hitachi,TEM-141,2022,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00806,BLD052,AHU,HVAC,2,Schneider,AHU-969,2021,446.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00807,BLD053,Chiller,HVAC,2,Carrier,CHI-477,2026,267.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00808,BLD053,Fire Pump,Fire Safety,5,Mitsubishi,FIR-830,2026,224.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00809,BLD053,Booster Pump,Plumbing,16,Siemens,BOO-252,2026,253.7,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00810,BLD053,CO2 Sensor,BMS,7,Grundfos,CO2-803,2026,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00811,BLD053,Cooling Tower,HVAC,Roof,Carrier,COO-565,2026,173.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00812,BLD053,Lighting Panel,Lighting,7,Toshiba,LIG-534,2026,230.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00813,BLD053,Split AC,HVAC,3,Toshiba,SPL-951,2026,308.7,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00814,BLD053,FCU,HVAC,7,Trane,FCU-491,2026,440.5,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00815,BLD053,Water Pump,Plumbing,10,Grundfos,WAT-915,2026,81.7,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00816,BLD053,Split AC,HVAC,7,Daikin,SPL-205,2026,307.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00817,BLD053,Humidity Sensor,BMS,13,Trane,HUM-158,2026,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00818,BLD053,Humidity Sensor,BMS,6,Trane,HUM-400,2026,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00819,BLD053,MDB,Electrical,1,Panasonic,MDB-594,2026,387.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00820,BLD053,MDB,Electrical,4,ABB,MDB-457,2026,46.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00821,BLD053,Fire Pump,Fire Safety,14,Mitsubishi,FIR-447,2026,124.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00822,BLD053,Generator,Electrical,5,Siemens,GEN-372,2026,119.8,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00823,BLD053,Lighting Panel,Lighting,7,LS Electric,LIG-157,2026,116.4,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00824,BLD053,CO2 Sensor,BMS,2,ABB,CO2-638,2026,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00825,BLD053,Water Pump,Plumbing,11,LS Electric,WAT-798,2026,391.0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00826,BLD053,Lighting Panel,Lighting,5,Panasonic,LIG-767,2026,244.4,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00827,BLD053,FCU,HVAC,16,Daikin,FCU-413,2026,92.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00828,BLD054,Fire Pump,Fire Safety,19,ABB,FIR-725,2024,323.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00829,BLD054,Lighting Panel,Lighting,28,Panasonic,LIG-203,2016,61.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00830,BLD054,Lighting Panel,Lighting,11,LS Electric,LIG-532,2023,93.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00831,BLD054,Lighting Panel,Lighting,6,Trane,LIG-584,2024,127.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00832,BLD054,Water Pump,Plumbing,33,ABB,WAT-241,2006,14.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00833,BLD054,CO2 Sensor,BMS,23,Siemens,CO2-591,1999,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00834,BLD054,Generator,Electrical,16,Trane,GEN-602,2009,341.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00835,BLD054,Booster Pump,Plumbing,23,Hitachi,BOO-264,2009,333.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00836,BLD054,Lift,Vertical Transport,18,Trane,LIF-561,2002,323.8,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00837,BLD054,Chiller,HVAC,23,Carrier,CHI-493,2010,51.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00838,BLD054,Booster Pump,Plumbing,31,Schneider,BOO-415,2020,38.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00839,BLD054,Cooling Tower,HVAC,Roof,Daikin,COO-240,2024,198.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00840,BLD054,Chiller,HVAC,21,Hitachi,CHI-298,2015,158.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00841,BLD054,MDB,Electrical,17,Daikin,MDB-583,2012,308.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00842,BLD054,Fire Pump,Fire Safety,5,Siemens,FIR-111,2023,312.1,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00843,BLD055,Water Pump,Plumbing,21,Trane,WAT-344,2022,395.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00844,BLD055,MDB,Electrical,5,Trane,MDB-350,2025,33.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00845,BLD055,Booster Pump,Plumbing,9,Carrier,BOO-539,2022,432.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00846,BLD055,Temperature Sensor,BMS,22,Hitachi,TEM-234,2022,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00847,BLD055,CO2 Sensor,BMS,28,Panasonic,CO2-494,2023,0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00848,BLD055,Split AC,HVAC,3,Hitachi,SPL-730,2025,379.2,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00849,BLD055,Humidity Sensor,BMS,7,Daikin,HUM-861,2023,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00850,BLD055,Water Pump,Plumbing,1,Schneider,WAT-718,2026,143.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00851,BLD055,Generator,Electrical,2,Hitachi,GEN-844,2025,96.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00852,BLD055,Lighting Panel,Lighting,5,Daikin,LIG-611,2026,279.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00853,BLD055,Generator,Electrical,22,Carrier,GEN-781,2022,427.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00854,BLD055,Lift,Vertical Transport,16,LS Electric,LIF-655,2023,284.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00855,BLD055,Booster Pump,Plumbing,21,LS Electric,BOO-664,2025,384.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00856,BLD055,Humidity Sensor,BMS,15,Carrier,HUM-467,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00857,BLD056,Split AC,HVAC,11,Hitachi,SPL-622,2010,225.2,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00858,BLD056,Temperature Sensor,BMS,15,Schneider,TEM-272,2013,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00859,BLD056,Cooling Tower,HVAC,Roof,Panasonic,COO-881,2010,3.5,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00860,BLD056,MDB,Electrical,9,Trane,MDB-756,2014,235.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00861,BLD056,Generator,Electrical,20,ABB,GEN-239,2014,325.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ00862,BLD056,Transformer,Electrical,18,Schneider,TRA-559,2022,64.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00863,BLD056,CO2 Sensor,BMS,14,Grundfos,CO2-735,2000,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00864,BLD056,CO2 Sensor,BMS,16,Toshiba,CO2-488,2006,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00865,BLD056,Lighting Panel,Lighting,16,Carrier,LIG-549,2001,68.2,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00866,BLD056,Generator,Electrical,13,Grundfos,GEN-802,2010,225.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00867,BLD056,CO2 Sensor,BMS,16,Hitachi,CO2-402,2025,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00868,BLD056,Temperature Sensor,BMS,18,Daikin,TEM-843,2013,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00869,BLD056,Booster Pump,Plumbing,7,Grundfos,BOO-450,2012,264.8,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00870,BLD056,Humidity Sensor,BMS,11,Trane,HUM-273,2007,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00871,BLD056,Split AC,HVAC,5,Carrier,SPL-114,2001,385.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00872,BLD056,Booster Pump,Plumbing,7,ABB,BOO-500,2022,341.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00873,BLD057,MDB,Electrical,4,ABB,MDB-172,2008,53.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00874,BLD057,Cooling Tower,HVAC,Roof,Daikin,COO-595,2009,61.7,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00875,BLD057,Temperature Sensor,BMS,27,LS Electric,TEM-514,2019,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00876,BLD057,Water Pump,Plumbing,19,Siemens,WAT-359,2009,18.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00877,BLD057,AHU,HVAC,15,Grundfos,AHU-320,2010,380.7,Active,Low,SYNTHETIC_VN_REALISTIC
