fault_id,equipment_id,building_id,fault_timestamp,fault_type,severity,acknowledged,resolved,data_origin
FLT01046,EQ00059,BLD004,2026-02-18 07:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01047,EQ01342,BLD086,2026-08-05 03:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01048,EQ01074,BLD068,2026-04-30 17:00:00,Abnormal Vibration,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01049,EQ01465,BLD093,2026-05-17 21:00:00,Low Pressure,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01050,EQ00941,BLD060,2026-06-19 10:00:00,Abnormal Vibration,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT01051,EQ00773,BLD050,2026-03-05 16:00:00,Communication Loss,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01052,EQ00792,BLD051,2026-08-14 06:00:00,Overcurrent,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01053,EQ00814,BLD053,2026-05-13 20:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01054,EQ00239,BLD016,2026-08-08 09:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01055,EQ01388,BLD088,2026-06-15 07:00:00,Valve Stuck,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT01056,EQ01558,BLD099,2026-05-28 05:00:00,Low Pressure,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01057,EQ00943,BLD060,2026-08-03 13:00:00,Low Flow,High,No,No,SYNTHETIC_VN_REALISTIC
FLT01058,EQ00743,BLD048,2026-03-03 13:00:00,Communication Loss,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01059,EQ01722,BLD110,2026-02-15 00:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01060,EQ01647,BLD104,2026-02-01 23:00:00,Overcurrent,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01061,EQ01295,BLD083,2026-05-02 21:00:00,Sensor Drift,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01062,EQ01712,BLD109,2026-04-14 08:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01063,EQ01437,BLD092,2026-06-19 17:00:00,Overcurrent,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01064,EQ00125,BLD009,2026-05-09 12:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01065,EQ01880,BLD118,2026-07-28 05:00:00,Abnormal Vibration,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01066,EQ00299,BLD020,2026-05-07 06:00:00,Overcurrent,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01067,EQ01861,BLD117,2026-07-21 00:00:00,Sensor Drift,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01068,EQ00616,BLD040,2026-03-02 20:00:00,High Temperature,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01069,EQ01313,BLD084,2026-08-19 03:00:00,Abnormal Vibration,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01070,EQ00964,BLD061,2026-08-05 06:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01071,EQ01539,BLD097,2026-02-27 00:00:00,Overcurrent,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01072,EQ01168,BLD075,2026-01-07 12:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01073,EQ00904,BLD058,2026-01-01 13:00:00,Abnormal Vibration,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01074,EQ01696,BLD108,2026-04-15 21:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01075,EQ00591,BLD038,2026-01-22 22:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01076,EQ01220,BLD079,2026-07-05 05:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01077,EQ00228,BLD015,2026-03-15 07:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01078,EQ01382,BLD088,2026-01-25 01:00:00,Communication Loss,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01079,EQ00438,BLD029,2026-08-13 17:00:00,Sensor Drift,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01080,EQ00880,BLD057,2026-05-11 08:00:00,Valve Stuck,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01081,EQ00145,BLD010,2026-02-01 15:00:00,Valve Stuck,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01082,EQ00167,BLD012,2026-05-04 23:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01083,EQ00478,BLD031,2026-01-03 23:00:00,Valve Stuck,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01084,EQ01887,BLD119,2026-05-29 03:00:00,Low Pressure,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01085,EQ00651,BLD042,2026-09-05 00:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01086,EQ00330,BLD022,2026-01-30 04:00:00,High Temperature,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01087,EQ00865,BLD056,2026-07-28 21:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01088,EQ01664,BLD106,2026-02-22 02:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01089,EQ01458,BLD093,2026-03-29 12:00:00,Low Flow,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01090,EQ01793,BLD113,2026-03-13 01:00:00,Abnormal Vibration,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01091,EQ01738,BLD110,2026-05-20 04:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01092,EQ01770,BLD112,2026-07-07 12:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01093,EQ01745,BLD111,2026-01-19 08:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01094,EQ01657,BLD105,2026-04-21 20:00:00,Sensor Drift,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01095,EQ01352,BLD086,2026-04-23 05:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01096,EQ00549,BLD036,2026-04-10 07:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01097,EQ00449,BLD029,2026-04-27 18:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01098,EQ01815,BLD114,2026-01-09 06:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01099,EQ00927,BLD059,2026-09-02 07:00:00,Overcurrent,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01100,EQ00699,BLD045,2026-08-02 05:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01101,EQ01680,BLD107,2026-04-23 13:00:00,Low Flow,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01102,EQ01450,BLD092,2026-02-24 19:00:00,Sensor Drift,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01103,EQ00799,BLD052,2026-01-21 19:00:00,Sensor Drift,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01104,EQ00876,BLD057,2026-07-06 19:00:00,Valve Stuck,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01105,EQ00356,BLD023,2026-01-09 14:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01106,EQ01713,BLD109,2026-04-03 15:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01107,EQ01456,BLD092,2026-02-08 16:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01108,EQ00531,BLD034,2026-01-20 18:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01109,EQ00141,BLD010,2026-06-14 02:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01110,EQ00280,BLD019,2026-08-10 02:00:00,Low Flow,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT01111,EQ01358,BLD087,2026-05-18 06:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01112,EQ00002,BLD001,2026-08-13 15:00:00,High Temperature,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01113,EQ00991,BLD063,2026-06-05 14:00:00,Low Pressure,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01114,EQ00626,BLD041,2026-06-27 03:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01115,EQ01008,BLD064,2026-08-07 16:00:00,Valve Stuck,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT01116,EQ01868,BLD117,2026-05-22 08:00:00,Sensor Drift,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01117,EQ00163,BLD012,2026-04-19 21:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01118,EQ00944,BLD060,2026-06-20 22:00:00,Abnormal Vibration,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01119,EQ00780,BLD050,2026-07-27 10:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01120,EQ01595,BLD101,2026-05-11 15:00:00,Low Flow,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01121,EQ01847,BLD116,2026-02-21 18:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01122,EQ00550,BLD036,2026-03-05 02:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01123,EQ01258,BLD080,2026-08-17 19:00:00,Low Flow,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01124,EQ00625,BLD041,2026-04-19 05:00:00,Overcurrent,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT01125,EQ01328,BLD085,2026-08-20 14:00:00,High Temperature,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01126,EQ01192,BLD077,2026-08-25 16:00:00,Overcurrent,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01127,EQ00386,BLD025,2026-02-05 19:00:00,Abnormal Vibration,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01128,EQ00707,BLD046,2026-05-31 17:00:00,Communication Loss,Critical,No,No,SYNTHETIC_VN_REALISTIC
FLT01129,EQ00869,BLD056,2026-08-19 03:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01130,EQ01499,BLD095,2026-03-09 20:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01131,EQ01529,BLD097,2026-08-16 18:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01132,EQ00853,BLD055,2026-08-26 19:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01133,EQ00861,BLD056,2026-07-03 03:00:00,Overcurrent,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01134,EQ00209,BLD014,2026-06-03 17:00:00,Valve Stuck,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01135,EQ00843,BLD055,2026-06-22 09:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01136,EQ01780,BLD112,2026-04-13 06:00:00,Low Pressure,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01137,EQ01455,BLD092,2026-02-13 17:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01138,EQ01459,BLD093,2026-02-01 05:00:00,Sensor Drift,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01139,EQ00228,BLD015,2026-06-13 13:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01140,EQ00570,BLD037,2026-02-14 23:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01141,EQ00626,BLD041,2026-02-22 20:00:00,Low Pressure,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01142,EQ01896,BLD119,2026-08-12 01:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01143,EQ01812,BLD114,2026-04-05 20:00:00,Sensor Drift,High,No,No,SYNTHETIC_VN_REALISTIC
FLT01144,EQ01808,BLD114,2026-06-13 07:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01145,EQ01219,BLD078,2026-01-14 10:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01146,EQ01884,BLD119,2026-07-11 19:00:00,High Temperature,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01147,EQ00439,BLD029,2026-05-03 18:00:00,Valve Stuck,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01148,EQ00818,BLD053,2026-06-07 14:00:00,High Temperature,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01149,EQ00861,BLD056,2026-03-03 18:00:00,Communication Loss,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01150,EQ00811,BLD053,2026-04-15 17:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01151,EQ00222,BLD015,2026-05-30 14:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01152,EQ01526,BLD097,2026-06-21 00:00:00,Abnormal Vibration,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01153,EQ01028,BLD065,2026-05-09 11:00:00,Overcurrent,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01154,EQ00046,BLD003,2026-04-01 22:00:00,Abnormal Vibration,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01155,EQ00351,BLD023,2026-02-13 15:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01156,EQ00215,BLD015,2026-02-23 07:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01157,EQ01812,BLD114,2026-06-19 06:00:00,Low Pressure,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01158,EQ01279,BLD082,2026-01-23 18:00:00,Valve Stuck,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01159,EQ00559,BLD036,2026-04-25 22:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01160,EQ00999,BLD064,2026-01-19 18:00:00,Low Pressure,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01161,EQ00610,BLD039,2026-02-20 01:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01162,EQ01390,BLD088,2026-03-20 10:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01163,EQ00903,BLD058,2026-03-19 18:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01164,EQ00954,BLD061,2026-08-29 09:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01165,EQ01417,BLD090,2026-03-02 00:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01166,EQ01573,BLD100,2026-05-07 18:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01167,EQ00008,BLD001,2026-05-25 21:00:00,Low Flow,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01168,EQ00690,BLD044,2026-03-25 11:00:00,Valve Stuck,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01169,EQ01784,BLD113,2026-02-06 22:00:00,Communication Loss,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01170,EQ01147,BLD074,2026-06-28 14:00:00,High Temperature,High,No,No,SYNTHETIC_VN_REALISTIC
FLT01171,EQ00665,BLD043,2026-08-03 15:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01172,EQ00538,BLD035,2026-04-16 15:00:00,Communication Loss,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01173,EQ00800,BLD052,2026-07-06 11:00:00,Overcurrent,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01174,EQ00634,BLD041,2026-02-27 09:00:00,Sensor Drift,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01175,EQ01228,BLD079,2026-04-28 03:00:00,Low Flow,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01176,EQ01790,BLD113,2026-06-08 16:00:00,Abnormal Vibration,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT01177,EQ01621,BLD103,2026-01-18 14:00:00,Sensor Drift,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01178,EQ01104,BLD071,2026-05-29 08:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01179,EQ00408,BLD027,2026-08-24 06:00:00,Low Pressure,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01180,EQ01864,BLD117,2026-01-12 17:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01181,EQ01149,BLD074,2026-06-21 16:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01182,EQ00502,BLD032,2026-01-12 09:00:00,Overcurrent,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01183,EQ00163,BLD012,2026-05-27 03:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01184,EQ01135,BLD073,2026-07-08 00:00:00,Overcurrent,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01185,EQ00603,BLD039,2026-08-04 23:00:00,Low Pressure,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01186,EQ01731,BLD110,2026-01-06 16:00:00,Communication Loss,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01187,EQ01904,BLD119,2026-06-14 00:00:00,Sensor Drift,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01188,EQ00658,BLD043,2026-02-01 00:00:00,Low Flow,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01189,EQ00856,BLD055,2026-05-13 00:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01190,EQ01865,BLD117,2026-07-14 05:00:00,Valve Stuck,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01191,EQ01864,BLD117,2026-04-25 20:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01192,EQ00533,BLD034,2026-01-14 20:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01193,EQ00042,BLD003,2026-05-13 10:00:00,High Temperature,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01194,EQ01671,BLD106,2026-03-29 01:00:00,Sensor Drift,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01195,EQ01211,BLD078,2026-02-22 12:00:00,Low Pressure,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01196,EQ01473,BLD093,2026-07-19 09:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01197,EQ01220,BLD079,2026-05-26 19:00:00,Low Pressure,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01198,EQ01617,BLD103,2026-09-07 16:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01199,EQ01409,BLD090,2026-07-04 11:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01200,EQ00796,BLD051,2026-05-18 15:00:00,Low Pressure,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
